ticker,statement_type,frequency,file,status,rows,columns,date_min,date_max,error
MTSI,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/MTSI_cash_flow_quarterly.csv,success,7,55,2024-06-30 00:00:00,2025-12-31 00:00:00,
SIMO,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/SIMO_income_statement_annual.csv,success,5,54,2021-12-31 00:00:00,2025-12-31 00:00:00,
SIMO,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/SIMO_income_statement_quarterly.csv,success,7,46,2024-06-30 00:00:00,2025-12-31 00:00:00,
SIMO,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/SIMO_balance_sheet_annual.csv,success,4,73,2021-12-31 00:00:00,2024-12-31 00:00:00,
SIMO,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/SIMO_balance_sheet_quarterly.csv,success,6,71,2024-06-30 00:00:00,2025-09-30 00:00:00,
SIMO,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/SIMO_cash_flow_annual.csv,success,4,66,2021-12-31 00:00:00,2024-12-31 00:00:00,
SIMO,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/SIMO_cash_flow_quarterly.csv,success,6,30,2024-06-30 00:00:00,2025-09-30 00:00:00,
HIMX,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/HIMX_income_statement_annual.csv,success,4,48,2021-12-31 00:00:00,2024-12-31 00:00:00,
HIMX,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/HIMX_income_statement_quarterly.csv,success,5,47,2024-09-30 00:00:00,2025-09-30 00:00:00,
HIMX,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/HIMX_balance_sheet_annual.csv,success,4,89,2021-12-31 00:00:00,2024-12-31 00:00:00,
HIMX,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/HIMX_balance_sheet_quarterly.csv,success,6,89,2024-06-30 00:00:00,2025-09-30 00:00:00,
HIMX,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/HIMX_cash_flow_annual.csv,success,4,70,2021-12-31 00:00:00,2024-12-31 00:00:00,
HIMX,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/HIMX_cash_flow_quarterly.csv,success,6,65,2024-06-30 00:00:00,2025-09-30 00:00:00,
MXL,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/MXL_income_statement_annual.csv,success,5,46,2021-12-31 00:00:00,2025-12-31 00:00:00,
MXL,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/MXL_income_statement_quarterly.csv,success,7,46,2024-06-30 00:00:00,2025-12-31 00:00:00,
MXL,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/MXL_balance_sheet_annual.csv,success,5,67,2021-12-31 00:00:00,2025-12-31 00:00:00,
MXL,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/MXL_balance_sheet_quarterly.csv,success,5,65,2024-12-31 00:00:00,2025-12-31 00:00:00,
MXL,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/MXL_cash_flow_annual.csv,success,5,63,2021-12-31 00:00:00,2025-12-31 00:00:00,
MXL,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/MXL_cash_flow_quarterly.csv,success,7,49,2024-06-30 00:00:00,2025-12-31 00:00:00,
NVTS,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/NVTS_income_statement_annual.csv,success,4,54,2021-12-31 00:00:00,2024-12-31 00:00:00,
NVTS,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/NVTS_income_statement_quarterly.csv,success,6,47,2024-06-30 00:00:00,2025-09-30 00:00:00,
NVTS,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/NVTS_balance_sheet_annual.csv,success,4,71,2021-12-31 00:00:00,2024-12-31 00:00:00,
NVTS,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/NVTS_balance_sheet_quarterly.csv,success,6,63,2024-06-30 00:00:00,2025-09-30 00:00:00,
NVTS,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/NVTS_cash_flow_annual.csv,success,4,63,2021-12-31 00:00:00,2024-12-31 00:00:00,
NVTS,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/NVTS_cash_flow_quarterly.csv,success,6,52,2024-06-30 00:00:00,2025-09-30 00:00:00,
AOSL,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/AOSL_income_statement_annual.csv,success,5,48,2021-06-30 00:00:00,2025-06-30 00:00:00,
AOSL,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/AOSL_income_statement_quarterly.csv,success,7,42,2024-06-30 00:00:00,2025-12-31 00:00:00,
AOSL,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/AOSL_balance_sheet_annual.csv,success,5,86,2021-06-30 00:00:00,2025-06-30 00:00:00,
AOSL,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/AOSL_balance_sheet_quarterly.csv,success,6,86,2024-09-30 00:00:00,2025-12-31 00:00:00,
AOSL,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/AOSL_cash_flow_annual.csv,success,5,57,2021-06-30 00:00:00,2025-06-30 00:00:00,
AOSL,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/AOSL_cash_flow_quarterly.csv,success,7,53,2024-06-30 00:00:00,2025-12-31 00:00:00,
AXTI,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/AXTI_income_statement_annual.csv,success,4,45,2021-12-31 00:00:00,2024-12-31 00:00:00,
AXTI,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/AXTI_income_statement_quarterly.csv,success,5,40,2024-09-30 00:00:00,2025-09-30 00:00:00,
AXTI,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/AXTI_balance_sheet_annual.csv,success,4,82,2021-12-31 00:00:00,2024-12-31 00:00:00,
AXTI,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/AXTI_balance_sheet_quarterly.csv,success,6,77,2024-06-30 00:00:00,2025-09-30 00:00:00,
AXTI,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/AXTI_cash_flow_annual.csv,success,4,59,2021-12-31 00:00:00,2024-12-31 00:00:00,
AXTI,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/AXTI_cash_flow_quarterly.csv,success,6,48,2024-06-30 00:00:00,2025-09-30 00:00:00,
AEHR,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/AEHR_income_statement_annual.csv,success,5,47,2021-05-31 00:00:00,2025-05-31 00:00:00,
AEHR,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/AEHR_income_statement_quarterly.csv,success,5,41,2024-11-30 00:00:00,2025-11-30 00:00:00,
AEHR,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/AEHR_balance_sheet_annual.csv,success,5,76,2021-05-31 00:00:00,2025-05-31 00:00:00,
AEHR,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/AEHR_balance_sheet_quarterly.csv,success,6,67,2024-05-31 00:00:00,2025-11-30 00:00:00,
AEHR,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/AEHR_cash_flow_annual.csv,success,5,62,2021-05-31 00:00:00,2025-05-31 00:00:00,
AEHR,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/AEHR_cash_flow_quarterly.csv,success,7,45,2024-05-31 00:00:00,2025-11-30 00:00:00,
COHU,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/COHU_income_statement_annual.csv,success,4,53,2021-12-31 00:00:00,2024-12-31 00:00:00,
COHU,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/COHU_income_statement_quarterly.csv,success,6,48,2024-09-30 00:00:00,2025-12-31 00:00:00,
COHU,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/COHU_balance_sheet_annual.csv,success,4,72,2021-12-31 00:00:00,2024-12-31 00:00:00,
COHU,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/COHU_balance_sheet_quarterly.csv,success,6,74,2024-06-30 00:00:00,2025-09-30 00:00:00,
COHU,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/COHU_cash_flow_annual.csv,success,4,64,2021-12-31 00:00:00,2024-12-31 00:00:00,
COHU,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/COHU_cash_flow_quarterly.csv,success,6,55,2024-06-30 00:00:00,2025-09-30 00:00:00,
PLAB,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/PLAB_income_statement_annual.csv,success,5,44,2021-10-31 00:00:00,2025-10-31 00:00:00,
PLAB,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/PLAB_income_statement_quarterly.csv,success,6,44,2024-07-31 00:00:00,2025-10-31 00:00:00,
PLAB,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/PLAB_balance_sheet_annual.csv,success,5,81,2021-10-31 00:00:00,2025-10-31 00:00:00,
PLAB,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/PLAB_balance_sheet_quarterly.csv,success,6,75,2024-07-31 00:00:00,2025-10-31 00:00:00,
PLAB,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/PLAB_cash_flow_annual.csv,success,5,49,2021-10-31 00:00:00,2025-10-31 00:00:00,
PLAB,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/PLAB_cash_flow_quarterly.csv,success,6,40,2024-07-31 00:00:00,2025-10-31 00:00:00,
ACMR,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/ACMR_income_statement_annual.csv,success,4,47,2021-12-31 00:00:00,2024-12-31 00:00:00,
ACMR,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/ACMR_income_statement_quarterly.csv,success,5,47,2024-09-30 00:00:00,2025-09-30 00:00:00,
ACMR,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/ACMR_balance_sheet_annual.csv,success,4,82,2021-12-31 00:00:00,2024-12-31 00:00:00,
ACMR,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/ACMR_balance_sheet_quarterly.csv,success,6,82,2024-06-30 00:00:00,2025-09-30 00:00:00,
ACMR,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/ACMR_cash_flow_annual.csv,success,4,69,2021-12-31 00:00:00,2024-12-31 00:00:00,
ACMR,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/ACMR_cash_flow_quarterly.csv,success,6,63,2024-06-30 00:00:00,2025-09-30 00:00:00,
ENTG,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/ENTG_income_statement_annual.csv,success,4,56,2022-12-31 00:00:00,2025-12-31 00:00:00,
ENTG,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/ENTG_income_statement_quarterly.csv,success,7,56,2024-06-30 00:00:00,2025-12-31 00:00:00,
ENTG,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/ENTG_balance_sheet_annual.csv,success,5,77,2021-12-31 00:00:00,2025-12-31 00:00:00,
ENTG,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/ENTG_balance_sheet_quarterly.csv,success,7,79,2024-06-30 00:00:00,2025-12-31 00:00:00,
ENTG,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/ENTG_cash_flow_annual.csv,success,5,59,2021-12-31 00:00:00,2025-12-31 00:00:00,
ENTG,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/ENTG_cash_flow_quarterly.csv,success,7,52,2024-06-30 00:00:00,2025-12-31 00:00:00,
ONTO,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/ONTO_income_statement_annual.csv,success,4,47,2021-12-31 00:00:00,2024-12-31 00:00:00,
ONTO,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/ONTO_income_statement_quarterly.csv,success,6,49,2024-06-30 00:00:00,2025-09-30 00:00:00,
ONTO,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/ONTO_balance_sheet_annual.csv,success,4,69,2021-12-31 00:00:00,2024-12-31 00:00:00,
ONTO,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/ONTO_balance_sheet_quarterly.csv,success,6,71,2024-06-30 00:00:00,2025-09-30 00:00:00,
ONTO,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/ONTO_cash_flow_annual.csv,success,4,49,2021-12-31 00:00:00,2024-12-31 00:00:00,
ONTO,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/ONTO_cash_flow_quarterly.csv,success,6,38,2024-06-30 00:00:00,2025-09-30 00:00:00,
MKSI,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/MKSI_income_statement_annual.csv,success,4,51,2021-12-31 00:00:00,2024-12-31 00:00:00,
MKSI,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/MKSI_income_statement_quarterly.csv,success,6,51,2024-06-30 00:00:00,2025-09-30 00:00:00,
MKSI,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/MKSI_balance_sheet_annual.csv,success,4,75,2021-12-31 00:00:00,2024-12-31 00:00:00,
MKSI,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/MKSI_balance_sheet_quarterly.csv,success,6,72,2024-06-30 00:00:00,2025-09-30 00:00:00,
MKSI,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/MKSI_cash_flow_annual.csv,success,4,62,2021-12-31 00:00:00,2024-12-31 00:00:00,
MKSI,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/MKSI_cash_flow_quarterly.csv,success,6,52,2024-06-30 00:00:00,2025-09-30 00:00:00,
ICHR,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/ICHR_income_statement_annual.csv,success,5,41,2021-12-31 00:00:00,2025-12-31 00:00:00,
ICHR,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/ICHR_income_statement_quarterly.csv,success,6,41,2024-09-30 00:00:00,2025-12-31 00:00:00,
ICHR,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/ICHR_balance_sheet_annual.csv,success,4,66,2021-12-31 00:00:00,2024-12-31 00:00:00,
ICHR,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/ICHR_balance_sheet_quarterly.csv,success,5,65,2024-09-30 00:00:00,2025-09-30 00:00:00,
ICHR,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/ICHR_cash_flow_annual.csv,success,4,58,2021-12-31 00:00:00,2024-12-31 00:00:00,
ICHR,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/ICHR_cash_flow_quarterly.csv,success,5,41,2024-09-30 00:00:00,2025-09-30 00:00:00,
KLIC,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/KLIC_income_statement_annual.csv,success,5,44,2021-09-30 00:00:00,2025-09-30 00:00:00,
KLIC,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/KLIC_income_statement_quarterly.csv,success,7,47,2024-06-30 00:00:00,2025-12-31 00:00:00,
KLIC,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/KLIC_balance_sheet_annual.csv,success,5,82,2021-09-30 00:00:00,2025-09-30 00:00:00,
KLIC,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/KLIC_balance_sheet_quarterly.csv,success,6,80,2024-09-30 00:00:00,2025-12-31 00:00:00,
KLIC,cash_flow,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/cash_flow/KLIC_cash_flow_annual.csv,success,5,65,2021-09-30 00:00:00,2025-09-30 00:00:00,
KLIC,cash_flow,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/cash_flow/KLIC_cash_flow_quarterly.csv,success,7,62,2024-06-30 00:00:00,2025-12-31 00:00:00,
CAMT,income_statement,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/income_statement/CAMT_income_statement_annual.csv,success,4,48,2021-12-31 00:00:00,2024-12-31 00:00:00,
CAMT,income_statement,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/income_statement/CAMT_income_statement_quarterly.csv,success,5,36,2024-09-30 00:00:00,2025-09-30 00:00:00,
CAMT,balance_sheet,annual,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/annual/balance_sheet/CAMT_balance_sheet_annual.csv,success,4,83,2021-12-31 00:00:00,2024-12-31 00:00:00,
CAMT,balance_sheet,quarterly,/Users/pauljacob/Library/CloudStorage/GoogleDrive-pauljacob.datascience1@gmail.com/My Drive/Projects/semiconductor_company_financials_v2/data/quarterly/balance_sheet/CAMT_balance_sheet_quarterly.csv,success,6,80,2024-06-30 00:00:00,2025-09-30 00:00:00,
